state,cx,cy,area,x,y,width,height,aspectratio,extent,solidity,angle
"",3763,1834,4.868882395909423,3656,1819,6.0,0.8648648648648649,6.9375,0.9382742117117115,0.997754659082404,8.281988143920898
"",3500,1834,6.77063550036523,3351,1819,8.108108108108109,0.8648648648648649,9.375,0.9655208333333332,1.0,0.0
"",3242,1834,4.710007304601899,3138,1819,5.648648648648648,0.8648648648648649,6.531249999999999,0.9641148325358851,1.0,0.0
"",3082,1834,2.287070854638422,3032,1819,2.756756756756757,0.8648648648648649,3.1875,0.959252450980392,1.0,0.0
"",2935,1834,4.143900657414171,2844,1819,4.972972972972973,0.8648648648648649,5.749999999999999,0.963485054347826,1.0,0.0
"",2740,1834,4.483564645726808,2641,1819,5.378378378378378,0.8648648648648649,6.218749999999999,0.9638819095477386,1.0,0.0
"",2566,1833,3.051497443389336,2481,1819,4.216216216216216,0.8648648648648649,4.874999999999999,0.8368389423076924,0.897518530454399,93.75603485107422
"",2378,1834,4.35317750182615,2272,1819,5.513513513513513,0.8648648648648649,6.374999999999999,0.9129136029411764,0.9684732266189972,0.0
"",2244,1820,0.0138787436084733,2242,1819,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3015873015873015,0.7916666666666667,0.0
"",2173,1834,2.850255661066472,2111,1819,3.4324324324324325,0.8648648648648649,3.96875,0.9601377952755906,0.9989759344598056,0.0106962323188781
"",2029,1834,3.45836376917458,1942,1819,4.45945945945946,0.8648648648648649,5.15625,0.8966856060606059,0.9605396632176912,0.0
"",1915,1820,0.0138787436084733,1913,1819,0.2162162162162162,0.1891891891891892,1.1428571428571428,0.3392857142857142,0.8837209302325582,58.3710823059082
"",1820,1834,3.66617969320672,1728,1819,4.891891891891892,0.8648648648648649,5.65625,0.8665400552486185,0.9225255031706644,89.87913513183594
"",1700,1820,0.0146092037983929,1698,1819,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0
"",1598,1833,4.207815924032141,1487,1819,5.594594594594595,0.8648648648648649,6.46875,0.8696407004830918,0.9238232699863684,92.89612579345705
"",1387,1833,4.180058436815194,1276,1819,5.567567567567568,0.8648648648648649,6.4375,0.8680976941747572,0.9228350266086114,92.68605041503906
"",1221,1834,2.241782322863404,1172,1819,2.702702702702702,0.8648648648648649,3.125,0.9590624999999998,1.0,0.0
"",1080,1835,3.8681519357195033,978,1819,5.135135135135135,0.8648648648648649,5.9375,0.870970394736842,0.9479949874686716,85.07827758789062
"",886,1834,3.911979547114682,789,1819,5.0,0.8648648648648649,5.78125,0.9046452702702702,0.9654768343248604,0.0
"",762,1820,0.0120525931336742,760,1819,0.2162162162162162,0.1621621621621621,1.3333333333333333,0.3437499999999999,0.8684210526315789,73.71144104003906
"",652,1833,4.54236669101534,533,1819,6.0,0.8648648648648649,6.9375,0.8753519144144143,0.9285500970583844,92.4848861694336
"",407,1834,5.4572680788897,287,1819,6.54054054054054,0.8648648648648649,7.562499999999999,0.9647469008264462,1.0,0.0
1,139,1824,0.0693937180423666,135,1819,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.5219780219780218,0.964467005076142,28.366601943969727
"",194,1834,3.867056245434624,101,1819,4.918918918918919,0.8648648648648649,5.6875,0.9089972527472526,0.9435038317590448,40.16390609741211
"",70,1832,1.0810810810810811,33,1819,1.7297297297297298,0.8648648648648649,2.0,0.7226562499999999,0.8347433728144389,107.88434600830078
1,142,1806,0.1424397370343316,135,1798,0.4324324324324324,0.4324324324324324,1.0,0.7617187499999999,0.9798994974874372,7.181781768798828
"",1878,1797,0.2783053323593864,1869,1784,0.5405405405405406,0.7297297297297297,0.7407407407407408,0.7055555555555556,0.963337547408344,73.03952026367188
"",3520,1797,5.855003652300949,3381,1782,7.297297297297297,0.8648648648648649,8.4375,0.9277199074074072,0.9775596072931276,0.0
"",3353,1783,0.0138787436084733,3351,1782,0.2162162162162162,0.1891891891891892,1.1428571428571428,0.3392857142857142,0.8837209302325582,58.3710823059082
"",3262,1797,3.781227173119065,3168,1782,4.837837837837838,0.8648648648648649,5.593749999999999,0.9037185754189944,0.9624430603328066,0.0
"",3140,1783,0.0138787436084733,3138,1782,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3015873015873015,0.7916666666666667,0.0
"",3082,1797,2.284149013878744,3032,1782,2.756756756756757,0.8648648648648649,3.1875,0.9580269607843138,0.9987224528904504,0.0116874985396862
"",2943,1798,3.731555880204529,2844,1782,4.972972972972973,0.8648648648648649,5.749999999999999,0.8676120923913043,0.9460185185185184,84.92658996582031
1,2805,1787,0.0730460189919649,2801,1782,0.3513513513513513,0.3783783783783784,0.9285714285714286,0.5494505494505493,0.9803921568627452,25.51544952392578
"",2736,1797,4.260774287801315,2641,1782,5.378378378378378,0.8648648648648649,6.218749999999999,0.9159861809045226,0.950619295958279,0.0
"",2558,1797,3.509861212563916,2481,1782,4.216216216216216,0.8648648648648649,4.874999999999999,0.962540064102564,1.0,0.0
"",2358,1797,5.276113951789627,2242,1782,6.324324324324325,0.8648648648648649,7.3125,0.9646100427350426,1.0,0.0
"",2174,1797,2.8531775018261505,2111,1782,3.4324324324324325,0.8648648648648649,3.96875,0.9611220472440944,1.0,0.0
"",2029,1797,3.45836376917458,1942,1782,4.45945945945946,0.8648648648648649,5.15625,0.8966856060606059,0.9605396632176912,0.0
"",1901,1796,0.3809349890430971,1893,1782,0.7567567567567568,0.8648648648648649,0.875,0.5820312499999999,0.8010752688172043,92.75177001953124
"",1781,1797,3.758948137326516,1698,1782,4.513513513513513,0.8648648648648649,5.218749999999999,0.9629491017964072,1.0,0.0
"",1590,1797,4.664718772826881,1487,1782,5.594594594594595,0.8648648648648649,6.46875,0.9640700483091788,1.0,0.0
"",1378,1797,4.642074506939371,1276,1782,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970872,1.0,0.0
"",1221,1797,2.241782322863404,1172,1782,2.702702702702702,0.8648648648648649,3.125,0.9590624999999998,1.0,0.0
"",1081,1796,3.819211102994887,978,1782,5.135135135135135,0.8648648648648649,5.9375,0.8599506578947368,0.9164767747589836,92.931640625
"",866,1797,4.823228634039445,760,1782,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411214,1.0,0.0
"",643,1797,5.004382761139518,533,1782,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0
"",407,1797,5.4572680788897,287,1782,6.54054054054054,0.8648648648648649,7.562499999999999,0.9647469008264462,1.0,0.0
"",215,1796,2.989773557341125,135,1782,4.0,0.8648648648648649,4.625,0.8642314189189189,0.933515794275288,102.86376953125
"",108,1798,0.9547114682249818,75,1782,1.5135135135135136,0.8648648648648649,1.75,0.7293526785714285,0.9066944155393688,77.38838195800781
1,73,1794,0.2596785975164353,67,1782,0.4324324324324324,0.8648648648648649,0.5,0.6943359374999999,0.986130374479889,28.495262145996094
1,2808,1769,0.14572680788897,2801,1761,0.4594594594594595,0.4324324324324324,1.0625,0.7334558823529411,0.9684466019417476,4.283848762512207
"",3520,1760,5.855003652300949,3381,1745,7.297297297297297,0.8648648648648649,8.4375,0.9277199074074072,0.9775596072931276,0.0
"",3251,1761,4.338933528122717,3138,1745,5.972972972972973,0.8648648648648649,6.906249999999999,0.8399321266968325,0.9338154378242416,74.89171600341797
"",3082,1760,2.2867056245434623,3032,1745,2.756756756756757,0.8648648648648649,3.1875,0.9590992647058824,1.0,90.4092254638672
"",2944,1759,3.681884587289993,2844,1745,4.972972972972973,0.8648648648648649,5.749999999999999,0.856063179347826,0.9132995107809389,92.9103546142578
"",2824,1756,0.5120525931336742,2801,1745,1.054054054054054,0.8648648648648649,1.2187499999999998,0.561698717948718,0.694059405940594,28.581212997436523
"",2718,1760,3.509861212563916,2641,1745,4.216216216216216,0.8648648648648649,4.874999999999999,0.962540064102564,1.0,0.0
"",2558,1760,3.509861212563916,2481,1745,4.216216216216216,0.8648648648648649,4.874999999999999,0.962540064102564,1.0,0.0
"",2366,1761,4.863038714390066,2242,1745,6.324324324324325,0.8648648648648649,7.3125,0.8890892094017093,0.9579136690647482,85.84800720214844
"",2173,1760,2.8528122717311906,2111,1745,3.4324324324324325,0.8648648648648649,3.96875,0.9609990157480316,1.0,90.30154418945312
"",1988,1760,5.317384952520087,1869,1745,6.4324324324324325,0.8648648648648649,7.4375,0.955816701680672,0.990812576561862,0.0
"",1801,1760,2.8349159970781592,1728,1745,3.72972972972973,0.8648648648648649,4.3125,0.8788496376811593,0.948435972629521,0.0
"",1591,1760,4.714755295836377,1487,1745,5.945945945945946,0.8648648648648649,6.874999999999999,0.9168323863636364,0.979810246679317,0.0
"",1378,1760,4.642074506939371,1276,1745,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970872,1.0,0.0
"",1221,1760,2.241782322863404,1172,1745,2.702702702702702,0.8648648648648649,3.125,0.9590624999999998,1.0,0.0
"",1080,1761,3.8681519357195033,978,1745,5.135135135135135,0.8648648648648649,5.9375,0.870970394736842,0.9479949874686716,85.07827758789062
"",866,1760,4.820672023374726,760,1745,5.783783783783784,0.8648648648648649,6.6875,0.9637120327102804,0.9997727617027724,94.60548400878906
"",643,1760,5.004382761139518,533,1745,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0
"",407,1760,5.4572680788897,287,1745,6.54054054054054,0.8648648648648649,7.562499999999999,0.9647469008264462,1.0,0.0
"",175,1760,4.77173119065011,67,1745,5.837837837837838,0.8648648648648649,6.749999999999999,0.9450954861111112,0.980120030007502,90.05055236816406
"",1733,1387,0.0310445580715851,1726,1382,0.2972972972972973,0.3243243243243243,0.9166666666666666,0.3219696969696969,0.752212389380531,0.0
"",3427,1427,10.773557341124908,3351,1375,4.378378378378378,2.810810810810811,1.5576923076923077,0.8754154795821463,0.9430005434608868,83.30165100097656
"",1662,1378,0.1008035062089116,1654,1375,0.5675675675675675,0.2972972972972973,1.909090909090909,0.5974025974025974,0.9419795221843004,81.04515075683594
"",724,1378,0.095690284879474,716,1375,0.5405405405405406,0.2972972972972973,1.818181818181818,0.5954545454545455,0.9458483754512635,80.39022827148438
"",2277,1367,0.0146092037983929,2272,1363,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0
"",1665,1365,0.1033601168736303,1654,1359,0.5675675675675675,0.2972972972972973,1.909090909090909,0.6125541125541126,0.952861952861953,79.1405029296875
"",726,1365,0.0993425858290723,716,1359,0.5405405405405406,0.2972972972972973,1.818181818181818,0.6181818181818182,0.9510489510489512,80.9788818359375
"",3439,1353,11.130752373995618,3181,1338,13.864864864864863,0.8648648648648649,16.03125,0.9282407407407408,0.9600554435483872,89.94139099121094
"",3104,1353,3.260774287801315,3032,1338,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0
"",2957,1353,3.1701972242512784,2887,1338,3.810810810810811,0.8648648648648649,4.40625,0.9618794326241136,1.0,0.0
"",2774,1354,4.036523009495983,2684,1338,5.378378378378378,0.8648648648648649,6.218749999999999,0.8677763819095476,0.9204630632131257,94.22086334228516
"",2593,1352,3.0887509130752373,2524,1338,4.216216216216216,0.8648648648648649,4.874999999999999,0.8470552884615384,0.9330317740511916,83.54161834716797
"",2393,1354,4.849159970781592,2285,1338,6.351351351351352,0.8648648648648649,7.34375,0.8827792553191488,0.9321117663577646,93.6544418334961
"",2175,1353,2.914536157779401,2111,1338,3.783783783783784,0.8648648648648649,4.375,0.890625,0.9534050179211472,0.0
"",2031,1353,3.3966398831263698,1956,1338,4.081081081081081,0.8648648648648649,4.718749999999999,0.9623344370860928,1.0,0.0
"",1846,1353,4.75127830533236,1741,1338,5.702702702702703,0.8648648648648649,6.593749999999999,0.9633441943127962,0.9996157983709852,177.27206420898438
"",1695,1348,1.068663257852447,1654,1338,2.2432432432432434,0.8648648648648649,2.59375,0.550828313253012,0.712615684364345,76.78964233398438
"",1590,1353,2.717311906501096,1530,1338,3.27027027027027,0.8648648648648649,3.78125,0.9607438016528924,1.0,0.0
"",1413,1354,4.195763330898466,1320,1338,5.567567567567568,0.8648648648648649,6.4375,0.8713592233009709,0.9263022093210772,92.63859558105467
"",1243,1353,3.2154857560262964,1172,1338,3.864864864864865,0.8648648648648649,4.46875,0.9619755244755244,1.0,0.0
"",1092,1353,3.3509861212563914,1008,1338,4.324324324324325,0.8648648648648649,5.0,0.8959960937499998,0.970386039132734,0.0
"",889,1353,3.893718042366691,803,1338,4.972972972972973,0.8648648648648649,5.749999999999999,0.9053158967391304,0.9742301014347072,0.0
"",757,1348,1.0595325054784517,716,1338,2.2432432432432434,0.8648648648648649,2.59375,0.5461219879518071,0.7162962962962963,77.88526153564453
"",517,1354,8.212198685171659,317,1338,10.675675675675675,0.8648648648648649,12.343749999999998,0.8894382911392407,0.9359001040582728,90.27117919921876
"",3690,1330,0.0127830533235938,3686,1326,0.2162162162162162,0.1891891891891892,1.1428571428571428,0.3125,0.813953488372093,29.63298797607422
"",2676,1330,0.0146092037983929,2671,1326,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0
"",1311,1330,0.0138787436084733,1307,1326,0.2162162162162162,0.1891891891891892,1.1428571428571428,0.3392857142857142,0.8837209302325582,58.3710823059082
"",795,1330,0.0160701241782322,790,1326,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3492063492063491,0.88,0.0
"",568,1313,0.0299488677867056,561,1308,0.2972972972972973,0.2972972972972973,1.0,0.3388429752066115,0.7961165048543689,0.0
"",3785,1316,3.897370343316289,3699,1301,4.837837837837838,0.8648648648648649,5.593749999999999,0.9314769553072626,0.9973829329843912,9.14446258544922
"",3419,1316,10.235208181154126,3181,1301,13.054054054054054,0.8648648648648649,15.09375,0.9065734989648032,0.9456066945606694,88.57331085205078
"",3104,1316,3.260774287801315,3032,1301,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0
"",2957,1316,3.16764061358656,2887,1301,3.810810810810811,0.8648648648648649,4.40625,0.9611037234042552,0.9996542185338864,174.39170837402344
"",2774,1315,4.055880204528854,2684,1301,5.378378378378378,0.8648648648648649,6.218749999999999,0.8719378140703518,0.9467178175618074,81.17780303955078
"",2600,1316,1.7432432432432432,2559,1301,2.45945945945946,0.8648648648648649,2.84375,0.819539835164835,0.9100095328884652,0.0
"",2540,1316,0.7607742878013148,2524,1301,0.945945945945946,0.8648648648648649,1.09375,0.9299107142857144,0.9952221691352128,179.50257873535156
"",2393,1315,4.872534696859021,2285,1301,6.351351351351352,0.8648648648648649,7.34375,0.887034574468085,0.9564126460678184,85.22700500488281
"",2195,1316,3.826880934989043,2111,1301,4.594594594594595,0.8648648648648649,5.3125,0.9630514705882351,1.0,0.0
"",2031,1316,3.3966398831263698,1956,1301,4.081081081081081,0.8648648648648649,4.718749999999999,0.9623344370860928,1.0,0.0
"",1846,1316,4.755295836376917,1741,1301,5.702702702702703,0.8648648648648649,6.593749999999999,0.9641587677725116,1.0,0.0
"",1632,1316,4.627465303140979,1530,1301,5.594594594594595,0.8648648648648649,6.46875,0.95637077294686,0.992013780144065,89.36642456054688
"",1413,1315,4.214755295836377,1320,1301,5.567567567567568,0.8648648648648649,6.4375,0.8753033980582524,0.9530888668648828,85.43788146972656
"",1223,1316,2.308984660336012,1172,1301,3.054054054054054,0.8648648648648649,3.53125,0.874170353982301,0.9441457586618878,0.0
"",1094,1316,3.3060628195763333,1021,1301,3.972972972972973,0.8648648648648649,4.593749999999999,0.9621598639455784,1.0,0.0
"",909,1316,4.823228634039445,803,1301,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411214,1.0,0.0
"",666,1316,4.034696859021183,577,1301,5.162162162162162,0.8648648648648649,5.96875,0.903714005235602,0.9579431148109608,85.08780670166016
"",431,1316,4.591307523739956,330,1301,5.783783783783784,0.8648648648648649,6.6875,0.9178592289719624,0.9855742845942768,90.80577087402344
"",223,1316,4.609934258582907,109,1301,5.864864864864865,0.8648648648648649,6.78125,0.9088421658986174,0.9811115429459774,0.0
1,107,1314,0.2600438276113951,101,1301,0.4324324324324324,0.8648648648648649,0.5,0.6953124999999999,0.9793672627235211,25.72077369689941
1,37,1306,0.0734112490869247,33,1301,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5153846153846153,0.9757281553398056,35.10091018676758
"",3173,1293,0.0146092037983929,3168,1289,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3174603174603174,0.8333333333333334,0.0
"",322,1293,0.0138787436084733,317,1289,0.2432432432432432,0.1891891891891892,1.2857142857142858,0.3015873015873015,0.7916666666666667,0.0
1,40,1288,0.1398831263696128,33,1281,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666666,0.9948051948051948,8.906874656677246
"",3543,1279,6.768809349890431,3394,1264,8.108108108108109,0.8648648648648649,9.375,0.9652604166666666,0.9998920960345292,90.645263671875
"",3276,1278,4.279035792549306,3181,1264,5.648648648648648,0.8648648648648649,6.531249999999999,0.8758971291866028,0.948663967611336,81.4522705078125
"",3083,1279,2.349159970781592,3032,1264,3.108108108108108,0.8648648648648649,3.59375,0.8739130434782608,0.9431085043988268,0.0
"",2957,1279,3.1701972242512784,2887,1264,3.810810810810811,0.8648648648648649,4.40625,0.9618794326241136,1.0,0.0
"",2783,1279,4.483564645726808,2684,1264,5.378378378378378,0.8648648648648649,6.218749999999999,0.9638819095477386,1.0,0.0
"",2616,1279,2.8382030679327976,2544,1264,3.675675675675676,0.8648648648648649,4.25,0.8928079044117646,0.988802646647156,0.0
"",2536,1281,0.5080350620891162,2524,1264,0.8648648648648649,0.8648648648648649,1.0,0.67919921875,0.98862828713575,153.48463439941406
"",2402,1279,5.298758217677136,2285,1264,6.351351351351352,0.8648648648648649,7.34375,0.964627659574468,1.0,0.0
"",2195,1279,3.826880934989043,2111,1264,4.594594594594595,0.8648648648648649,5.3125,0.9630514705882351,1.0,0.0
"",1923,1279,8.22936449963477,1741,1264,9.891891891891891,0.8648648648648649,11.437499999999998,0.9619193989071038,0.9956694653115332,89.58537292480469
"",1633,1279,4.664718772826881,1530,1264,5.594594594594595,0.8648648648648649,6.46875,0.9640700483091788,1.0,0.0
"",1422,1279,4.642074506939371,1320,1264,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970872,1.0,0.0
"",1243,1279,3.2154857560262964,1172,1264,3.864864864864865,0.8648648648648649,4.46875,0.9619755244755244,1.0,0.0
"",1094,1279,3.3060628195763333,1021,1264,3.972972972972973,0.8648648648648649,4.593749999999999,0.9621598639455784,1.0,0.0
"",909,1279,4.823228634039445,803,1264,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411214,1.0,0.0
"",687,1279,5.004382761139518,577,1264,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0
"",442,1278,5.0306793279766255,330,1264,6.54054054054054,0.8648648648648649,7.562499999999999,0.8893336776859505,0.9595931447680088,83.39369201660156
1,139,1269,0.0719503287070854,135,1264,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5051282051282051,0.9704433497536948,35.61672592163086
"",196,1279,3.929145361577794,101,1264,5.27027027027027,0.8648648648648649,6.093749999999999,0.8620192307692307,0.9132427843803056,0.0
"",70,1277,1.0865595325054784,33,1264,1.7297297297297298,0.8648648648648649,2.0,0.7263183593749999,0.8389734912577552,108.01375579833984
1,142,1251,0.1398831263696128,135,1244,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666666,0.9948051948051948,6.505514144897461
"",3543,1242,6.77063550036523,3394,1227,8.108108108108109,0.8648648648648649,9.375,0.9655208333333332,1.0,0.0
"",3285,1242,4.710007304601899,3181,1227,5.648648648648648,0.8648648648648649,6.531249999999999,0.9641148325358851,1.0,0.0
"",3104,1242,3.260774287801315,3032,1227,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0
"",2957,1242,3.1701972242512784,2887,1227,3.810810810810811,0.8648648648648649,4.40625,0.9618794326241136,1.0,0.0
"",2783,1242,4.483564645726808,2684,1227,5.378378378378378,0.8648648648648649,6.218749999999999,0.9638819095477386,1.0,0.0
"",2604,1242,3.385317750182615,2524,1227,4.216216216216216,0.8648648648648649,4.874999999999999,0.9283854166666666,0.9983843171046962,104.52529907226562
"",2315,1242,9.181154127100074,2111,1227,11.054054054054054,0.8648648648648649,12.78125,0.9603453545232274,0.993753953194181,89.83477020263672
"",1818,1242,13.04309715120526,1530,1227,15.594594594594597,0.8648648648648649,18.03125,0.9670710571923744,1.0,0.0
"",1422,1242,4.642074506939371,1320,1227,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970872,1.0,0.0
"",1243,1242,3.2154857560262964,1172,1227,3.864864864864865,0.8648648648648649,4.46875,0.9619755244755244,1.0,0.0
"",984,1242,8.140978816654492,803,1227,9.864864864864863,0.8648648648648649,11.40625,0.954195205479452,0.987681673165544,90.05339050292969
"",687,1242,5.004382761139518,577,1227,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0
"",450,1242,5.4572680788897,330,1227,6.54054054054054,0.8648648648648649,7.562499999999999,0.9647469008264462,1.0,0.0
"",237,1241,3.966764061358656,135,1227,5.162162162162162,0.8648648648648649,5.96875,0.8884980366492146,0.9510507880910684,99.53288269042967
"",108,1243,0.9517896274653032,75,1227,1.5135135135135136,0.8648648648648649,1.75,0.7271205357142857,0.903919528269164,78.92288970947266
1,73,1240,0.2622352081811541,67,1227,0.4324324324324324,0.8648648648648649,0.5,0.7011718749999999,0.9808743169398908,26.3319149017334
"",3065,865,1.237764791818846,3012,856,2.621621621621621,0.6756756756756757,3.88,0.6987628865979383,0.9755325273459988,93.92818450927734
"",3419,834,4.6044558071585096,3321,819,5.351351351351352,0.8918918918918919,6.000000000000001,0.96472298745026,1.0,89.82637786865234
"",3264,835,2.3842220598977355,3213,819,2.783783783783784,0.8918918918918919,3.121212121212121,0.9602824360105914,1.0,0.0
"",3160,835,2.1964937910883857,3113,819,2.5675675675675675,0.8918918918918919,2.878787878787879,0.959170653907496,1.0,90.0
"",3060,835,2.243973703433163,3012,819,2.621621621621621,0.8918918918918919,2.9393939393939394,0.9597000937207124,1.0,0.0
"",2594,835,18.718407596785976,2185,819,22.216216216216218,0.8918918918918919,24.90909090909091,0.9446840669468406,0.9753920523751524,89.98846435546875
"",2102,835,3.5763330898466035,2026,819,4.162162162162162,0.8918918918918919,4.666666666666667,0.9634002361275088,1.0,0.0
"",1923,835,4.581446311176041,1825,819,5.324324324324325,0.8918918918918919,5.96969696969697,0.964774650053838,1.0,0.0
"",1742,835,3.592403214024836,1648,819,4.675675675675675,0.8918918918918919,5.242424242424242,0.8614468383254511,0.9439539347408828,84.19129943847656
"",1559,835,3.8382030679327976,1467,819,4.756756756756757,0.8918918918918919,5.333333333333334,0.9047004132231404,0.9630681818181818,0.0
"",1439,821,0.0182615047479912,1437,819,0.2702702702702703,0.1891891891891892,1.4285714285714286,0.357142857142857,0.8333333333333333,84.89994049072266
"",1369,835,2.9218407596785974,1307,819,3.4054054054054053,0.8918918918918919,3.818181818181818,0.962000962000962,1.0,0.0
"",1222,835,3.716581446311176,1143,819,4.324324324324325,0.8918918918918919,4.848484848484849,0.9636363636363636,1.0,0.0
"",796,835,15.906501095690285,454,819,18.486486486486488,0.8918918918918919,20.72727272727273,0.964735069998228,0.9963624716890483,89.0821533203125
"",230,820,0.0489408327246165,219,819,0.6486486486486487,0.1081081081081081,6.0,0.6979166666666665,1.0,87.14470672607422
"",289,835,6.897735573411249,109,819,9.216216216216216,0.8918918918918919,10.333333333333332,0.8391540033768773,0.8888365963855421,90.04812622070312
1,107,832,0.2633308984660336,101,819,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6827651515151514,0.9849726775956285,29.63507461547852
1,37,824,0.0766983199415631,33,819,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5384615384615384,0.9589041095890412,35.17935943603516
1,40,807,0.1501095690284879,33,799,0.4324324324324324,0.4324324324324324,1.0,0.8027343749999999,0.992753623188406,5.263398170471191
"",236,807,0.1223520818115412,225,794,0.4864864864864865,0.5675675675675675,0.8571428571428572,0.4431216931216931,0.957142857142857,40.23247146606445
"",3717,797,9.086924762600438,3523,782,10.675675675675675,0.8918918918918919,11.969696969696969,0.9543536632144226,0.9985551452881682,9.39132022857666
"",3439,798,3.6705624543462383,3350,782,4.567567567567568,0.8918918918918919,5.121212121212121,0.9010220548682086,0.9605275733537229,0.0
"",3265,797,2.444119795471147,3213,782,3.1621621621621623,0.8918918918918919,3.5454545454545454,0.8666148666148666,0.959288990825688,0.0
"",3167,800,1.760409057706355,3113,782,2.5675675675675675,0.8918918918918919,2.878787878787879,0.7687400318979266,0.8834310850439883,79.84566497802734
"",3060,798,2.243973703433163,3012,782,2.621621621621621,0.8918918918918919,2.9393939393939394,0.9597000937207124,1.0,0.0
"",2826,797,8.387509130752374,2647,782,9.72972972972973,0.8918918918918919,10.90909090909091,0.966540404040404,0.9997823247714408,107.23161315917967
"",2407,798,9.76990504017531,2185,782,12.37837837837838,0.8918918918918919,13.87878787878788,0.884941114198756,0.9338127487258256,0.0
"",2122,798,2.6234477720964207,2056,782,3.351351351351352,0.8918918918918919,3.757575757575757,0.8776881720430106,0.9471255274261604,0.0
"",2028,784,0.0182615047479912,2026,782,0.2702702702702703,0.1891891891891892,1.4285714285714286,0.357142857142857,0.8333333333333333,84.89994049072266
"",1941,798,3.484295105916728,1854,782,4.54054054054054,0.8918918918918919,5.090909090909091,0.8603896103896105,0.920138888888889,178.953125
"",1827,784,0.0182615047479912,1825,782,0.2702702702702703,0.1891891891891892,1.4285714285714286,0.357142857142857,0.8333333333333333,84.89994049072266
"",1742,796,3.5511322132943755,1648,782,4.675675675675675,0.8918918918918919,5.242424242424242,0.8515501839201262,0.9086915887850469,94.5274887084961
"",1539,797,4.79145361577794,1437,782,5.567567567567568,0.8918918918918919,6.242424242424242,0.964916151809356,1.0,174.81842041015625
"",1369,798,2.9218407596785974,1307,782,3.4054054054054053,0.8918918918918919,3.818181818181818,0.962000962000962,1.0,0.0
"",1230,799,3.288531775018261,1143,782,4.324324324324325,0.8918918918918919,4.848484848484849,0.8526515151515152,0.9390905298289528,83.86859130859375
"",1009,797,5.96018991964938,882,782,6.918918918918919,0.8918918918918919,7.757575757575758,0.9658499053030304,1.0,90.1284637451172
"",762,798,5.376186997808619,647,782,6.243243243243243,0.8918918918918919,7.0,0.9654991473173292,1.0,0.0
"",547,797,4.393352812271731,454,782,5.108108108108108,0.8918918918918919,5.727272727272727,0.9643257976591312,1.0,90.18131256103516
"",354,798,4.417823228634039,260,782,5.135135135135135,0.8918918918918919,5.757575757575758,0.9645933014354068,1.0,0.0
1,139,787,0.0726807888970051,135,782,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5102564102564103,0.9754901960784316,33.045074462890625
"",169,797,2.824324324324324,101,782,3.972972972972973,0.8918918918918919,4.454545454545454,0.7970521541950113,0.9154729489759678,79.94230651855469
"",70,796,1.1234477720964209,33,782,1.7297297297297298,0.8918918918918919,1.93939393939394,0.7282196969696968,0.8376906318082787,109.85257720947266
1,142,770,0.147918188458729,135,762,0.4324324324324324,0.4324324324324324,1.0,0.7910156249999999,0.9878048780487806,4.498957633972168
"",2366,757,0.0288531775018261,2360,752,0.2702702702702703,0.3243243243243243,0.8333333333333334,0.3291666666666666,0.7821782178217822,0.0
"",1991,760,0.2918188458728999,1982,748,0.5675675675675675,0.7027027027027027,0.8076923076923076,0.7316849816849816,0.9673123486682808,73.48332214355469
"",3366,760,7.176771365960555,3213,745,8.621621621621621,0.8918918918918919,9.666666666666666,0.9333143345682532,0.986346752334103,0.0
"",3128,759,3.1362308254200144,3041,745,4.513513513513513,0.8918918918918919,5.0606060606060606,0.7790782072219198,0.8307856037151703,88.43614196777344
